word,text_index,tag,freq,lemma,is_new_paragraph,sentence_number,completed_words
una,4,DI0FS0,43026,uno,0,120,
contracción,4,NCFS000,21,contraccion,0,120,
como,4,CS,19643,como,0,120,
la,4,DA0FS0,184190,el,0,120,
que,4,PR0CN000,95340,que,0,120,
ocurre,4,VMIP3S0,498,ocurrir,0,120,
cuando,4,CS,8812,cuando,0,120,
uno,4,PI0MS000,4201,uno,0,120,
bebe,4,VMIP3S0,36,beber,0,120,
algo,4,PI0CS000,2468,algo,0,120,
muy,4,RG,7914,muy,0,120,
ácido,4,AQ0MS0,87,acido,0,120,
Pero,4,CC,18593,pero,0,121,[la lo el salio el cuando y y al cuando la el pese y]
estaba,4,VAII1S0,4479,estar,0,121,[cansino no no no a igualmente igual cuando siguió]
bien,4,RG,3477,bien,0,121,[bien bien bien muy tan tranquilo bien bien muy listo bien bien bien]
La,4,DA0FS0,184190,el,1,122,
cuestión,4,NCFS000,572,cuestion,0,122,[hinchada gente pelota cancha primera gente pelota cancha verdad mayor gente pelota pelota gente]
es,4,VSIP3S0,33792,ser,0,122,[es es fue es fue era era es era es fue fue es]
que,4,CS,57797,que,0,122,[que que que que que que que que]
empezó,4,VMIS3S0,524,empezar,0,122,[cansino a el cansino ese cansino no no jugo al después]
el,4,DA0MS0,139088,el,0,122,[el a el a el el a a el el el el a a el a el]
partido,4,NCMS000,1332,partido,0,122,[partido partido partido partido encuentro partido partido partido partido partido]
y,4,CC,140290,y,0,122,[una y y a y y y y y y y]
Federación,4,NCFS000,39,federacion,0,122,[el jugo fueron cansino cuando nadie al el no cansino]
metió,4,VMIS3S0,151,meter,0,122,[metió perdía hizo metió empezó salio metió ya saco convirtió anoto gano metió hizo metió metió hizo salio metió hizo empezó salio metió ganaba]
un,4,DI0MS0,60280,uno,0,122,[un un un un dos un un un un gol]
gol,4,NCMS000,156,gol,0,122,[gol gol gol gol gol gol gol gol gol gol gol]
así,4,RG,4027,asi,0,122,[así y como entonces de entonces y]
nomás,4,RG,11,nomas,0,122,[que de que nomas rápidamente de empezó que que fue que de de que que fue]
de,4,SPS00,262147,de,0,122,[entro de de de de de de sin sin de]
arranque,4,NCMS000,47,arranque,0,122,
Y,4,CC,140290,y,0,123,
por,4,SPS00,39975,por,0,123,
supuesto,4,NCMS000,89,supuesto,0,123,[costumbre la eso supuesto supuesto supuesto supuesto si suerte un eso supuesto supuesto la]
curado,4,VMP00SM,15,curar,0,123,[cansino cansino casino el empezó el que cansino cansino]
o,4,CC,18439,o,0,123,[de no de como de de de de de de el de de]
no,4,RN,55431,no,0,123,[no no no no no no no no no no no no no no]
curado,4,VMP00SM,15,curar,0,123,[cansino curado curado de se cansino cansino cansino curado se de casino llore cansino cansino cansino]
contenido,4,NCMS000,21,contenido,0,123,[fue cansino lloro cansino se cansino cansino cansino]
o,4,CC,18439,o,0,123,[el de de hasta de de por o entre o el]
no,4,RN,55431,no,0,123,
contenido,4,NCMS000,21,contenido,0,123,[se empezó contenido contenido contenido contenido empezó  contenido el contenido contenido contenido contenido se contenido contenido]
el,4,DA0MS0,139088,el,0,123,[el el lloro comenzó con cansino casino]
Loco,4,NCMS000,99,loco,0,123,[loco muchacho loco loco equipo loco jugador cansino loco loco llanto empeño comenzó empezó loco loco loco loco loco loco loco pobre loco tenía]
se,4,P00CN000,68376,se,0,123,[comenzó se cansino empezó empezó cansino cansino empezó empezó cansino empezó]
largó,4,VMIS3S0,15,largar,0,123,
a,4,SPS00,91082,a,0,123,[a a a a a a a a a]
llorar,4,VMN0000,232,llorar,0,123,[llorar llorar llorar llorar llorar llorar llorar llorar llorar llorar llorar]
lo,4,DA0NS0,11311,el,0,123,[como desconsoladamente fue como como desconsolado como así pobre se y]
que,4,PR0CN000,95340,que,0,123,
produjo,4,VMIS3S0,267,producir,0,123,
la,4,DA0FS0,184190,el,0,123,
burla,4,NCFS000,45,burla,0,123,
la,4,DA0FS0,184190,el,0,123,
cargada,4,VMP00SF,1,cargar,0,123,
el,4,DA0MS0,139088,el,0,123,
sarcasmo,4,NCMS000,28,sarcasmo,0,123,
de,4,SPS00,262147,de,0,123,
la,4,DA0FS0,184190,el,0,123,
hinchada,4,NCFS000,6,hinchada,0,123,[cancha hinchada hinchada gente hinchada hinchada]
rival,4,AQ0CS0,124,rival,0,123,[rival contraria de de contraria que contrincante rival contraria contraria de de opuesta contraria de que]
que,4,PR0CN000,95340,que,0,123,
había,4,VAII1S0,10950,haber,0,123,[siempre no gritaba gritaba trataba siempre cantaba festejaba gritaba estaba siempre se se]
llegado,4,VMP00SM,860,llegar,0,123,[dejado estado esperado en ido ido colmado ido estado ido un]
en,4,SPS00,116148,en,0,123,[desde a al a de en de esa]
buen,4,AQ0MS0,1166,bueno,0,123,[tropel patota primer los patota poco pleno el momentos colectivo micro barra unos]
número,4,NCMS000,1338,numero,0,123,[animo tiempo numero tiempo estado conocimiento termino momento orden momento animo momento termino momento]
Era,4,VSII1S0,8470,ser,1,124,
algo,4,RG,2468,algo,0,124,
contradictorio,4,AQ0MS0,30,contradictorio,0,124,
porque,4,CS,7511,porque,0,124,
como,4,CS,19643,como,0,124,
ya,4,RG,8430,ya,0,124,
le,4,PP3CSD00,18073,le,0,124,
he,4,VAIP1S0,2366,haber,0,124,[dije había dije dije dije dije conté había dije dije dije dije dije había mencione explique]
contado,4,VMP00SM,116,contar,0,124,
Cansino,4,AQ0MS0,1,cansino,0,124,[sabían el el el cansino a el el el el el]
lloraba,4,VMII3S0,64,llorar,0,124,[fue lloraba lloraba siempre no había jugaba no]
y,4,CC,140290,y,0,124,[cuando cuando cuando siempre solo cuando siempre siempre cuando cuando siempre]
metía,4,VMII3S0,57,meter,0,124,[lloraba gambeteaba se puchereaba a lloraba no lloraba lloraba no jugaba se empataba nadie lloraba se pegaba]
pierna,4,NCFS000,139,pierna,0,124,[gambetas goles goles goles goles goles púa goles goles]
como,4,CS,19643,como,0,124,
el,4,DA0MS0,139088,el,0,124,
que,4,PR0CN000,95340,que,0,124,
más,4,RG,16563,mas,0,124,
trababa,4,VMII3S0,3,trabar,0,124,
más,4,RG,16563,mas,0,124,
fuerte,4,AQ0CS0,563,fuerte,0,124,
que,4,CS,57797,que,0,124,
ninguno,4,PI0MS000,323,ninguno,0,124,
y,4,CC,140290,y,0,124,[otro a de al del de de en otro de de]
gambeteaba,4,VMII3S0,1,gambetear,0,124,[le podía daba corría le era corría aun quería podía]
a,4,SPS00,91082,a,0,124,[mejor como todos de como mejor a como la como a con pero como mejor como mejor mejor como como a como mejor bien]
cuanto,4,PR0MS000,294,cuanto,0,124,[la morir su todos rivales lo todos mas todos todos manera]
rival,4,NCCS000,124,rival,0,124,[jugadores jugador rival contrincante rival oponente se podía podía jugador rival]
se,4,P00CN000,68376,se,0,124,[se se se que se se]
le,4,PP3CSD00,18073,le,0,124,
cruzara,4,VMSI3S0,1,cruzar,0,124,
Sin,4,SPS00,8905,sin,0,125,
embargo,4,NCMS000,23,embargo,0,125,
todo,4,DI0MS0,3409,todo,0,125,
su,4,DP3CS0,39487,su,0,125,
esfuerzo,4,NCMS000,514,esfuerzo,0,125,[cuerpo potencial juego cuerpo equipo cuerpo esfuerzo ser potencial cuerpo esfuerzo cuerpo llanto esplendor destreza empeño]
fue,4,VSIS3S0,4260,ser,0,125,[era era no quedo se fue parecía fue fue no fue]
en,4,SPS00,116148,en,0,125,[en en en en en inútil en en en en en en inútil]
vano,4,AQ0MS0,29,vano,0,125,
Cerca,4,RG,109,cerca,0,126,
del,4,SPS00,49116,de,0,126,[del de del del del del de del]
final,4,NCFS000,1030,final,0,126,[final final final final arco final entretiempo entretiempo final medio entretiempo final final arco]
del,4,SPS00,49116,de,0,126,[casi cayo cabeceo del del del estaba del del del del del del]
primer,4,AO0MS0,1948,1,0,126,
tiempo,4,NCMS000,4148,tiempo,0,126,[tiempo tiempo tiempo tiempo tiempo tiempo tiempo tiempo tiempo tiempo tiempo tiempo tiempo tiempo tiempo tiempo]
Federación,4,NCFS000,39,federacion,0,126,[se cansino cansino se se cansino deportivo el]
metió,4,VMIS3S0,151,meter,0,126,[hizo metió ganaba ganaba ganaba ganaba iba metió metió metió metió]
el,4,DA0MS0,139088,el,0,126,[otro otro otro un un otro un dos otro otro otro otro otro otro el un el]
segundo,4,AO0MS0,636,2,0,126,
gol,4,NCMS000,156,gol,0,126,[gol gol gol y gol gol gol gol gol]
Era,4,VSII1S0,8470,ser,0,127,
más,4,RG,16563,mas,0,127,
equipo,4,NCMS000,1121,equipo,0,127,[su difícil triste que desdichable fuerte una pronunciada tarde que de]
buscar,4,VMN0000,458,buscar,0,127,
otras,4,DI0FP0,1849,otro,0,127,
explicaciones,4,NCFP000,160,explicacion,0,127,[oportunidades excusas estrategias alternativas opciones tácticas jugadas tácticas alternativas maneras]
sería,4,VSIC1S0,1343,ser,0,127,[no de era no que es no no era al no es no que que no no era hubiese no solo no era era]
faltar,4,VMN0000,37,faltar,0,127,[decir como una inútil decir injusto ilógico difícil muy ilógico a]
a,4,SPS00,91082,a,0,127,
la,4,DA0FS0,184190,el,0,127,
verdad,4,NCFS000,1723,verdad,0,127,[verdad verdad lógica verdad verdad verdad verdad]
Más,4,RG,16563,mas,0,128,
equipo,4,NCMS000,1121,equipo,0,128,[si tarde equipo tácticas importante todavía bien que incorrecto bien bien]
Empieza,4,VMIP3S0,303,empezar,0,129,
el,4,DA0MS0,139088,el,0,129,
segundo,4,AO0MS0,636,2,0,129,[segundo segundo segundo segundo segundo segundo segundo segundo segundo partido entretiempo segundo segundo segundo segundo clásico]
tiempo,4,NCMS000,4148,tiempo,0,129,[tiempo tiempo tiempo tiempo tiempo tiempo tiempo tiempo tiempo tiempo tiempo]
y,4,CC,140290,y,0,129,[y y y y y y y con del y y y y]
el,4,DA0MS0,139088,el,0,129,
Loco,4,AQ0MS0,13,loco,0,129,[equipo partido loco equipo equipo arbitro marcador partido loco equipo loco arbitro rival]
estaba,4,VAII1S0,4479,estar,0,129,[se cansino cansino toma cansino cansino cansino mete casino se cansino casino cansino cansino no no]
desatado,4,VMP00SM,18,desatar,0,129,[llorando llorando desesperado tan muerto agitado sacado llorando como]
Lloraba,4,VMII3S0,64,llorar,1,130,[salio para cansino corría en corría acelerado el luego entonces entonces no entonces no]
y,4,CC,140290,y,0,130,[como todo desconsoladamente como y y mares sin]
metía,4,VMII3S0,57,meter,0,130,[lloraba sollozaba gemía lloraba lloraba gambeteaba lloraba lloraba lloraba lloraba pataleaba]
centros,4,NCMP000,183,centro,0,130,[un piernas pierna pierna gambeta patadas pata pierna pierna empeño pata pierna pierna pata patadas gambetas centros]
lloraba,4,VMII3S0,64,llorar,0,130,[gambeteaba pateaba lloraba lo corría corría por desbordaba gambeteaba]
y,4,CC,140290,y,0,130,[y y y y y y y y y y y]
pateaba,4,VMII3S0,5,patear,0,130,
al,4,SPS00,24923,a,0,130,
arco,4,NCMS000,1,arco,0,130,[arco arco arco arco arco aire arco arco arco]
lloraba,4,VMII3S0,64,llorar,0,130,[lloraba era lloraba lloraba lloraba lloraba lloraba lloraba lloraba lloraba lloraba lloraba lloraba lloraba pero lloraba lloraba lloraba lloraba lloraba como lloraba lloraba pero]
y,4,CC,140290,y,0,130,[y y y y y y y y y y y]
eludía,4,VMII3S0,4,eludir,0,130,
a,4,SPS00,91082,a,0,130,
los,4,DA0MP0,79125,el,0,130,
adversarios,4,NCMP000,37,adversario,0,130,[rivales rivales rivales rivales contrarios oponentes delanteros rivales contrincantes adversarios rivales]
Cerca,4,RG,109,cerca,0,131,
de,4,SPS00,262147,de,0,131,
los,4,DA0MP0,79125,el,0,131,
20,4,AQ0CS0,325,20,0,131,[arcos banquillos sesenta quince últimos cinco últimos]
minutos,4,NCMP000,681,minuto,0,131,[minutos minutos últimos minutos minutos minutos minutos minutos minutos jugadores minutos minutos minutos minutos minutos minutos]
hizo,4,VMIS3S0,1628,hacer,0,131,[se del del metió el cansino cansino del pasados después el]
una,4,DI0FS0,43026,uno,0,131,[un un una un un un un un un un un el]
jugada,4,NCFS000,64,jugada,0,131,[gambeta jugada jugada jugada chilena gambeta gambeta gambeta gambeta]
bárbara,4,AQ0FS0,15,barbaro,0,131,[genial difícil mágica que maestra magistral increíble espectacular que espectacular digna extraordinaria para]
y,4,CC,140290,y,0,131,
se,4,P00CN000,68376,se,0,131,[metió se metió llego entonces metió gol casi asombro logro metió metió la metió]
metió,4,VMIS3S0,151,meter,0,131,[largo golpeo largo eludió puso llevo metió le mando encontró puso puso desmayo cayo metió]
en,4,SPS00,116148,en,0,131,[un en el al un gol entre en]
el,4,DA0MS0,139088,el,0,131,[el el el el el el la el el el el]
arco,4,NCMS000,1,arco,0,131,[arco área arco área área arco arco área área arco área arco área área partido área arco]
con,4,SPS00,47141,con,0,131,[rival del rival con contrario rival para rival entero]
pelota,4,NCFS000,102,pelota,0,131,[un pelota la pelota la pelota una la la la pelota]
y,4,CC,140290,y,0,131,[y y y y incluida y pero y y]
todo,4,DI0MS0,3139,todo,0,131,
2,4,NCFS000,410,2,0,131,
a,4,SPS00,91082,a,0,131,
1,4,NCFS000,452,1,0,131,
En,4,SPS00,116148,en,1,132,
eso,4,PD0NS000,3412,ese,0,132,
yo,4,PP1CSN00,7844,yo,0,132,
que,4,PR0CN000,95340,que,0,132,[que miraba miraba que miraba como mire no miro con observando estaba vi estaba estaba que lo que miraba que que mire que meto]
estaba,4,VAII1S0,4479,estar,0,132,[sabia lo estaba estaba estaba me estaba estaba miraba miraba quise]
agarrado,4,VMP00SM,14,agarrar,0,132,[en cerca mirando cerca mirando admirado en en sentado mirando en]
al,4,SPS00,24923,a,0,132,
alambrado,4,NCMS000,1,alambrado,0,132,[alambrado poste alambrado micrófono arco poste alambrado]
cerca,4,RG,109,cerca,0,132,
de,4,SPS00,262147,de,0,132,
los,4,DA0MP0,79125,el,0,132,
palcos,4,NCMP000,6,palco,0,132,
para,4,SPS00,23510,para,0,132,
la,4,DA0FS0,184190,el,0,132,[ver prensa ver periodistas poder festejar sentarse periodistas sacar ver ver ver la ver poder ver]
prensa,4,NCFS000,423,prensa,0,132,[ver realeza prensa prensa prensa foto prensa prensa transmisión derecha cual]
y,4,CC,140290,y,0,132,[me le y me y autorizada vi escrita vi gritaba y me lo]
las,4,DA0FP0,51322,el,0,132,
autoridades,4,NCFP000,289,autoridad,0,132,
entre,4,SPS00,7406,entre,0,132,
el,4,DA0MS0,139088,el,0,132,
griterío,4,NCMS000,17,griterio,0,132,
de,4,SPS00,262147,de,0,132,
la,4,DA0FS0,184190,el,0,132,[la la la la la la gente la]
gente,4,NCFS000,1550,gente,0,132,[hinchada hinchada hinchada hinchada gente gente gente hinchada gente hinchada hinchada gente gente]
escucho,4,VMIP1S0,42,escuchar,0,132,[y y y y y extasiada festejando y lloraba y que largue que y]
una,4,DI0FS0,43026,uno,0,132,[que un que que que una que una que que que a a que]
sirena,4,NCFS000,33,sirena,0,132,
Me,4,PP1CS000,18401,me,0,133,
doy,4,VMIP1S0,120,dar,0,133,[pareció asuste vuelvo llamo dije di llamo di]
vuelta,4,NCFS000,316,vuelta,0,133,[vuelta vuelta vuelta cuenta cuenta vuelta cuenta cuenta vuelta vuelta prisa]
y,4,CC,140290,y,0,133,[y y y y y y y y y y para y y y la y y]
veo,4,VMIP1S0,366,ver,0,133,
llegar,4,VMN0000,1345,llegar,0,133,
por,4,SPS00,39975,por,0,133,
detrás,4,RG,173,detras,0,133,
del,4,SPS00,49116,de,0,133,[una de del a a a una la]
estadio,4,NCMS000,141,estadio,0,133,[alambrado vestuario estadio palco arco arco arco barrote alambre predio arco]
una,4,DI0FS0,43026,uno,0,133,[a a una a una un era a una]
ambulancia,4,NCFS000,37,ambulancia,0,133,
a,4,SPS00,91082,a,0,133,
toda,4,DI0FS0,2574,todo,0,133,
velocidad,4,NCFS000,441,velocidad,0,133,
Enseguida,4,RG,171,enseguida,0,134,
entran,4,VMIP3P0,99,entrar,0,134,
al,4,SPS00,24923,a,0,134,
estadio,4,NCMS000,141,estadio,0,134,[estadio estadio estadio campo estadio estadio estadio estadio estadio estadio campo puesto campo campo campo club estadio estadio campo campo estadio campo estadio campo]
un,4,DI0MS0,60280,uno,0,134,[y los por agarran y y y el los y]
par,4,NCMS000,593,par,0,134,[enfermero grupo médico médico médico médico]
de,4,SPS00,262147,de,0,134,[de de de de de médicos de de de de]
enfermeros,4,NCMP000,7,enfermero,0,134,[enfermeros enfermeros médicos enfermeros enfermeros médicos médicos enfermeros enfermeros médicos médicos jugadores enfermeros doctores enfermeros personas]
con,4,SPS00,47141,con,0,134,[y llevando corriendo para con rápidamente vestidos con la agarran que]
el,4,DA0MS0,139088,el,0,134,[una una ambo la una una los ambos camilla el una la]
médico,4,NCCS000,399,medico,0,134,[doctor camillero médico doctor electroshock chaleco chaleco chaleco doctor]
que,4,PR0CN000,95340,que,0,134,[de conocido de de adelante y de de que en de de del]
yo,4,PP1CSN00,7844,yo,0,134,
había,4,VAII1S0,10950,haber,0,134,
conocido,4,VMP00SM,313,conocer,0,134,
en,4,SPS00,116148,en,0,134,
la,4,DA0FS0,184190,el,0,134,[la el la la la la clínica la oliveros la la la la el]
casa,4,NCFS000,3385,casa,0,134,[clínica clínica clínica clínica clínica clínica tarde clínica casa clínica clínica clínica clínica clínica clínica clínica]
de,4,SPS00,262147,de,0,134,[de de de clínica de de de de]
salud,4,NCFS000,429,salud,0,134,[reposo reposo cansino locos Suárez recuperación cansino cansino descanso reposo Claudio]
de,4,SPS00,262147,de,0,134,[donde de donde donde de donde mental de el y mental de el en el mental de]
Oliveros,4,NCMP000,1,olivero,0,134,[oliveros oliveros oliveros la Sparta oliveros la oliveros enfermos]
y,4,CC,140290,y,0,134,[y y y y y la y el el el y]
se,4,P00CN000,68376,se,0,134,
dirigen,4,VMIP3P0,46,dirigir,0,134,
corriendo,4,VMG0000,168,correr,0,134,
hacia,4,SPS00,3283,hacia,0,134,
el,4,DA0MS0,139088,el,0,134,
palco,4,NCMS000,23,palco,0,134,
del,4,SPS00,49116,de,0,134,
ingeniero,4,NCMS000,115,ingeniero,0,134,[Sparta presidente equipo loco lado equipo local equipo presidente presidente]
Wernicke,4,AQ0CS0,1,wernicke,0,134,[Wernicke que buscando Wernicke Wernicke Wernicke Wernicke Wernicke Wernicke Wernicke Wernicke para Wernicke que Wernicke Wernicke Sparta Wernicke Wernicke Wernicke Wernicke que que]
Me,4,PP1CS000,18401,me,0,135,
acerco,4,VMIP1S0,24,acercar,0,135,
entonces,4,RG,1859,entonces,0,135,
a,4,SPS00,91082,a,0,135,
riesgo,4,NCMS000,549,riesgo,0,135,
de,4,SPS00,262147,de,0,135,
que,4,PR0CN000,57797,que,0,135,
me,4,PP1CS000,18401,me,0,135,
consideraran,4,VMSI3P0,4,considerar,0,135,
un,4,DI0MS0,60280,uno,0,135,
entrometido,4,VMP00SM,3,entrometer,0,135,
Y,4,CC,140290,y,0,136,[escucho les y escucho pregunto resulta el veo escucho el]
escucho,4,VMIP1S0,42,escuchar,0,136,[le me entonces pregunto escucho escucho lo escucho escucho pregunto entonce]
que,4,CS,57797,que,0,136,[murmurar al lo que que a]
el,4,DA0MS0,139088,el,0,136,
médico,4,NCCS000,399,medico,0,136,[médico ingeniero presidente médico doctor médico médico ingeniero jugador doctor partido]
le,4,PP3CSD00,18073,le,0,136,
cuenta,4,VMIP3S0,367,contar,0,136,
al,4,SPS00,24923,a,0,136,[a al a que a algo a a que a a que a a que a]
ingeniero,4,NCMS000,115,ingeniero,0,136,[ingeniero ingeniero presidente técnico ingeniero ingeniero ingeniero ingeniero ingeniero ingeniero ingeniero técnico presidente]
que,4,PR0CN000,57797,que,0,136,[que que que que que que que que que]
Cansino,4,AQ0MS0,1,cansino,0,136,
había,4,VAII1S0,10950,haber,0,136,
matado,4,VMP00SM,63,matar,0,136,
a,4,SPS00,91082,a,0,136,
uno,4,PI0MS000,4201,uno,0,136,
de,4,SPS00,262147,de,0,136,
los,4,DA0MP0,79125,el,0,136,[sus internos los los los los los los los los los los los]
pacientes,4,NCCP000,329,paciente,0,136,[enfermeros miembros pacientes internos enfermeros lugares enfermeros enfermeros mejores pacientes internos enfermeros enfermeros internados]
de,4,SPS00,262147,de,0,136,[de de del de y de internados el el de de internado de de con]
la,4,DA0FS0,184190,el,0,136,
clínica,4,NCFS000,50,clinica,0,136,[clínica casa clínica casa casa institución pensión clínica]
Se,4,P00CN000,68376,se,0,137,
suponía,4,VMII3S0,110,suponer,0,137,
que,4,CS,57797,que,0,137,
lo,4,PP3CNA00,18856,lo,0,137,
había,4,VAII1S0,10950,haber,0,137,
degollado,4,VMP00SM,11,degollar,0,137,
con,4,SPS00,47141,con,0,137,
un,4,DI0MS0,60280,uno,0,137,
vidrio,4,NCMS000,100,vidrio,0,137,
durante,4,SPS00,2840,durante,0,137,
la,4,DA0FS0,184190,el,0,137,[la la la la una el un la la la ochenta]
noche,4,NCFS000,2271,noche,0,137,[noche noche siesta tarde noche cena noche cena cena noche noche mañana noche noche noche noche noche]
pero,4,CC,18593,pero,0,137,[pero y cuando entonces me sin dormiría mientras y]
había,4,VAII1S0,10950,haber,0,137,
escondido,4,VMP00SM,75,esconder,0,137,
el,4,DA0MS0,139088,el,0,137,
cuerpo,4,NCMS000,1892,cuerpo,0,137,
bajo,4,SPS00,1607,bajo,0,137,
la,4,DA0FS0,184190,el,0,137,
cama,4,NCFS000,764,cama,0,137,
de,4,SPS00,262147,de,0,137,
su,4,DP3CS0,39487,su,0,137,
propia,4,AQ0FS0,1264,propio,0,137,
habitación,4,NCFS000,555,habitacion,0,137,
y,4,CC,140290,y,0,137,
los,4,DA0MP0,79125,el,0,137,[lo que no se se que había no había no se]
enfermeros,4,NCMP000,7,enfermero,0,137,[enfermeros enfermeros había enfermeros había enfermeros había enfermero enfermeros]
recién,4,RG,468,recien,0,137,[lo no lo recién lo no lo lo sintieron no lo lo lo no lo lo no lo lo lo recién lo lo corrían]
lo,4,PP3CNA00,18856,lo,0,137,[hoy ahora lo lo lo se lo lo lo se]
encontraron,4,VMIS3P0,124,encontrar,0,137,[encontraron encontraron descubrían habían habían descubrieron descubrían habían habían habían]
al,4,SPS00,24923,a,0,137,[muerto hoy a hoy hoy cuando]
mediodía,4,NCMS000,140,mediodia,0,137,
cuando,4,CS,8812,cuando,0,137,
a,4,SPS00,91082,a,0,137,
Cansino,4,AQ0MS0,1,cansino,0,137,
ya,4,RG,8430,ya,0,137,
le,4,PP3CSD00,18073,le,0,137,[lo había se se se lo había estaba lo se se había había estaba había estaba]
habían,4,VAII3P0,2218,haber,0,137,[habían habían habían habían habían habían habían habían habían habían dije]
permitido,4,VMP00SM,164,permitir,0,137,[dado dado dado dado dado dado dado dado trasladado dado hecho dado]
volver,4,VMN0000,677,volver,0,137,
a,4,SPS00,91082,a,0,137,
Rosario,4,NCMS000,14,rosario,0,137,
para,4,SPS00,23510,para,0,137,[para para a para para ciudad a para a]
jugar,4,VMN0000,383,jugar,0,137,[jugar jugar ir jugar el jugar jugar jugar jugar el jugar jugar jugar]
el,4,DA0MS0,139088,el,0,137,[el la el el el la final el solamente el el el el con]
partido,4,NCMS000,1332,partido,0,137,[partido partido partido partido partido partido partido partido partido partido partido partido partido partido partido partido partido]
Según,4,SPS00,2782,segun,0,138,
el,4,DA0MS0,139088,el,0,138,
médico,4,NCCS000,399,medico,0,138,[médico médico doctor médico médico médico médico informe doctor médico médico médico médico médico médico médico]
había,4,VMII1S0,10950,haber,0,138,
que,4,CS,57797,que,0,138,
encerrarlo,4,VMN0000,4,encerrar,0,138,
de,4,SPS00,262147,de,0,138,[inmediatamente a inmediatamente en de en inmediatamente de]
inmediato,4,AQ0MS0,120,inmediato,0,138,[nuevo inmediato una inmediato nuevo urgencia emergencia inmediato nuevo nuevo nuevo]
porque,4,CS,7511,porque,0,138,[porque en y porque porque sin porque son para]
era,4,VSII1S0,8470,ser,0,138,
muy,4,RG,7914,muy,0,138,
peligroso,4,AQ0MS0,194,peligroso,0,138,
Yo,4,PP1CSN00,7844,yo,1,139,[acabado entonces el de entonces Wernicke el pero el el Wernicke]
vi,4,VMIS1S0,439,ver,0,139,[que estaba en anonadado escuchaba no escuchaba pensaba intente me]
la,4,DA0FS0,184190,el,0,139,[como como la que cuando que como como cuando como como a que que a como como la la a como a como a]
cara,4,NCFS000,1120,cara,0,139,[cara cara cara gambeta orden sorpresa cara reacción cara cara cara]
del,4,SPS00,49116,de,0,139,[de a de de desencajada ingeniero del de de de de]
presidente,4,NCMS000,1356,presidente,0,139,[ingeniero médico ingeniero presidente médico ingeniero ingeniero]
y,4,CC,140290,y,0,139,[del de de del de del de Wernicke y y de Wernicke de de Wernicke de]
comprendí,4,VMIS1S0,96,comprender,0,139,
de,4,SPS00,262147,de,0,139,
inmediato,4,AQ0MS0,120,inmediato,0,139,[la una golpe inmediato inmediato que primera inmediato que golpe inmediato]
el,4,DA0MS0,139088,el,0,139,
intenso,4,AQ0MS0,118,intenso,0,139,
conflicto,4,NCMS000,279,conflicto,0,139,
emocional,4,AQ0CS0,66,emocional,0,139,
que,4,PR0CN000,95340,que,0,139,
lo,4,PP3CNA00,18856,lo,0,139,
invadía,4,VMII3S0,19,invadir,0,139,
en,4,SPS00,116148,en,0,139,
esos,4,DD0MP0,1514,ese,0,139,
momentos,4,NCMP000,663,momento,0,139,[momentos momentos momentos momentos minutos momentos momentos momentos momentos]
Cansino,4,AQ0MS0,1,cansino,0,140,
era,4,VSII1S0,8470,ser,0,140,
fundamental,4,AQ0CS0,271,fundamental,0,140,
para,4,SPS00,23510,para,0,140,
alcanzar,4,VMN0000,344,alcanzar,0,140,
el,4,DA0MS0,139088,el,0,140,[la la la el el a el la la la la el]
empate,4,NCMS000,95,empate,0,140,[campeonato triunfo titulo triunfo campeonato campeonato triunfo titulo triunfo campeonato campeonato triunfo campeonato]
que,4,PR0CN000,95340,que,0,140,[del entre del y contra del deseado del del en del y pero ese]
les,4,PP3CPD00,3703,le,0,140,
permitiría,4,VMIC3S0,47,permitir,0,140,
consagrarse,4,VMN0000,3,consagrar,0,140,
campeones,4,NCMP000,48,campeon,0,140,
Le,4,PP3CSD00,18073,le,0,141,
pidió,4,VMIS3S0,277,pedir,0,141,
entonces,4,RG,1859,entonces,0,141,
le,4,PP3CSD00,18073,le,0,141,
rogó,4,VMIS3S0,27,rogar,0,141,
al,4,SPS00,24923,a,0,141,[que que que que que que que que que que que que que]
médico,4,NCCS000,399,medico,0,141,[enfermero médico médico médico médico ingeniero médico médico]
que,4,PR0CN000,57797,que,0,141,[que que que que que si que que que que panchos]
le,4,PP3CSD00,18073,le,0,141,
diera,4,VMSI3S0,97,dar,0,141,
a,4,SPS00,91082,a,0,141,
Cansino,4,AQ0MS0,1,cansino,0,141,
diez,4,NCFS000,683,diez,0,141,[una permiso un unos unos un un un un hasta permiso un un un tiempo permiso unos]
minutos,4,NCMP000,681,minuto,0,141,[minutos minutos minutos minutos minutos minutos días minutos minutos]
más,4,RG,16563,mas,0,141,[mas mas mas mas para mas para mas mas mas mas]
de,4,SPS00,262147,de,0,141,
libertad,4,NCFS000,810,libertad,0,141,
El,4,DA0MS0,139088,el,0,142,[el pero entonces yo pero a entonces el entonces]
médico,4,NCCS000,399,medico,0,142,[médico médico médico médico presidente médico médico médico médico partido médico se médico le médico médico médico médico médico médico enfermero estaba]
accedió,4,VMIS3S0,20,acceder,0,142,[se se lo se acepto se no accedió dijo no dijo]
en,4,SPS00,116148,en,0,142,[a de pero y casi espero sin dejando pero pero]
parte,4,NCFS000,2890,parte,0,142,[esos seguida un el pocos honor consecuencia la ese el el principio pos ese tanto cuanto]
porque,4,CS,7511,porque,0,142,[porque porque temeroso porque porque preocupado por]
